u,v,key,accident_count,severity_score,total_casualties,frequency_norm,severity_norm,casualty_norm,risk_score,risk_level,road_length,highway,lanes,maxspeed,oneway,frequency_rank,severity_rank,casualty_rank
10034231484,12134224862,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,246.06576546392552,primary,2.0,,True,0.43248347497639283,0.6270066100094429,0.35127478753541075
10036010699,9188742944,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,48.83460353922882,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10036070922,9190133653,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,117.0102292388336,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10038653723,1542668712,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,85.4004851006526,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10038856356,10038856359,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,49.74572329498068,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10039201679,7232607771,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,114.87793055763598,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10041064440,10039032064,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,256.4311708472557,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10041221621,10041221622,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,70.10786961359408,unclassified,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10044159705,10044159707,0,1,3,4,0.0,0.0074349442379182,0.0187793427230046,58.72521246458924,High,34.82870910178772,residential,,,False,0.43248347497639283,0.6270066100094429,0.8172804532577904
10044274781,9780516209,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,88.07473409957166,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10044274856,10044274864,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,32.9078883205331,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
10044534380,9780516209,0,2,2,3,0.008130081300813,0.0037174721189591,0.0140845070422535,69.41454202077432,High,46.83718235969924,residential,,,False,0.8899905571293674,0.49055712936732765,0.7096317280453258
10055294891,10861612634,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,81.38373033135211,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10057802003,10057802002,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,51.335565442250456,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10057951025,10057951023,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,49.10091519727711,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
10060063612,10060063611,0,1,3,5,0.0,0.0074349442379182,0.0234741784037558,60.19830028328612,High,23.178929343702425,residential,,,False,0.43248347497639283,0.6270066100094429,0.8909348441926346
10060830774,10060830773,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,48.51537435774857,residential,,,False,0.43248347497639283,0.8371104815864022,0.8172804532577904
10063048704,10063048703,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,12.376621753425448,living_street,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
10063105910,10063105911,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,35.351548304322144,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10063169681,10063169679,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,27.21783148076492,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10064058021,6194562558,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,265.08499347027873,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10068662143,1837285037,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,1227.4329193745446,primary,2.0,,True,0.43248347497639283,0.6270066100094429,0.5594900849858357
10072561234,2145322151,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,191.48681637664973,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
10072721852,10072721853,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,52.23879077368173,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10074904404,7287215953,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,43.154878662803256,secondary,2.0,25.0,True,0.43248347497639283,0.24173748819641172,0.8172804532577904
10079132776,10079132778,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,89.35462235552399,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10079198531,11143274007,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,69.1772277843771,residential,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
10081230066,10081230068,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,31.40753352284301,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10081303331,2248664475,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,53.33436174782456,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10081327929,442107254,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,96.36123433214064,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10081408683,10091505352,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,24.098255828071117,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10081533734,442437947,0,1,1,5,0.0,0.0,0.0234741784037558,44.787535410764875,Medium,64.59863647254028,residential,,,False,0.43248347497639283,0.24173748819641172,0.8909348441926346
10088635252,1533848366,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,131.9102140534929,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10088676639,1838768174,0,1,5,1,0.0,0.0148698884758364,0.0046948356807511,57.80925401322001,High,30.46957929456134,residential,,,False,0.43248347497639283,0.8371104815864022,0.35127478753541075
10089395873,3157719170,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,93.45097257652802,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
10091596936,3543182229,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,79.26260989442231,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10091815498,10091815497,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,32.25773512296647,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
10093892286,2268179673,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,40.44952013180848,living_street,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
10094763086,10094763087,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,43.17372576374446,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10094802602,10094802601,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,27.016978218476744,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10094934190,12560654631,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,53.30451170251995,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10095028627,3448477074,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,115.30231667030546,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
10095028672,6755784879,0,2,2,5,0.008130081300813,0.0037174721189591,0.0234741784037558,73.04060434372049,High,78.04923916780712,residential,,,False,0.8899905571293674,0.49055712936732765,0.8909348441926346
10095039119,7484941156,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,336.715261773584,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10108259639,10841360401,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,125.47647704247692,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
10129524861,597084152,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,299.46308614480563,primary,4.0,,True,0.43248347497639283,0.6270066100094429,0.35127478753541075
10148760737,10148760742,0,18,48,32,0.1382113821138211,0.174721189591078,0.1502347417840375,98.08309726156752,Critical,67.27042269790127,residential,,,False,0.9811142587346553,0.9825306893295562,0.9768649669499528
10148771374,10148771375,0,12,34,16,0.089430894308943,0.1226765799256505,0.0751173708920187,96.86496694995279,Critical,16.10467662286898,motorway_link,,,False,0.9660056657223796,0.9754485363550519,0.9603399433427762
10148895277,1088515849,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,174.50846648289084,residential,,20.0,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
10156014549,667924891,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,358.64376462297145,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10156524603,10156524603,1,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,93.44394190553577,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10156644104,10156644105,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,16.49146927635741,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
10156911965,1388143191,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,238.09568073877008,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
10164774551,10164774552,0,2,6,3,0.008130081300813,0.0185873605947955,0.0140845070422535,86.29839471199246,Critical,40.4928133233944,residential,,,False,0.8899905571293674,0.9126534466477809,0.7096317280453258
10165837360,10165837359,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,116.38298542603144,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10170824069,3800587400,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,32.843216614607016,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
10171151283,10171151282,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,69.83923107578762,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10171153662,2829453028,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,432.41425496728647,tertiary,,40.0,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10187795085,10187795084,0,16,38,33,0.1219512195121951,0.137546468401487,0.1549295774647887,97.83758262511805,Critical,30.27694408945633,residential,,,False,0.9773371104815864,0.9792256846081209,0.9787535410764873
10206682537,1485693061,0,5,7,9,0.032520325203252,0.0223048327137546,0.0422535211267605,93.39943342776203,Critical,179.55172051552483,residential,,,False,0.9386213408876298,0.9239848914069877,0.9447592067988668
10206790746,10206790752,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,24.95002432635597,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10206957249,2247837808,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,176.65872350801453,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
10206957249,10206957230,0,3,3,3,0.016260162601626,0.0074349442379182,0.0140845070422535,76.25118035882909,Critical,623.5566027338074,residential,,,False,0.9244570349386213,0.6270066100094429,0.7096317280453258
10207253603,3421557762,0,2,8,4,0.008130081300813,0.0260223048327137,0.0187793427230046,89.1501416430595,Critical,61.08827689479725,tertiary,,,False,0.8899905571293674,0.9301227573182247,0.8172804532577904
10207288621,6434094655,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,27.21736418544675,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
10208770221,10208770223,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,112.75634053279433,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
10209054685,7461560142,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,53.425719501662776,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10209086815,10209086816,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,98.12732357988322,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10209515909,269699229,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,32.46602104370146,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10213527257,10213527258,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,351.62081655207623,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10216395658,6753376859,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,81.13998855548736,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
10230279231,7414267588,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,419.5072880692445,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10266793585,10266793584,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,87.45475576034787,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10293847444,6194792840,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,39.14978701707823,living_street,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10312578422,567320461,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,180.0739728498003,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
10312578422,12243740336,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,14.54201526216096,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
10653965927,10653965926,0,6,10,10,0.040650406504065,0.0334572490706319,0.0469483568075117,94.19263456090651,Critical,22.973397808744977,motorway_link,,,False,0.943342776203966,0.9367327667610954,0.949480642115203
10695037231,1942843699,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,6810.075535887765,motorway,4.0,80.0,True,0.43248347497639283,0.24173748819641172,0.11520302171860246
10768415280,10055294923,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,97.06356117856808,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
10803713420,10803713418,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,186.5676794930361,residential,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
10848088936,10848088918,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,7.53841088672601,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
10948126480,7479631444,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,290.9793506261847,unclassified,1.0,30.0,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
10982345438,4950714653,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,48.75190541999966,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
10991331317,13260889460,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,27.870936861106355,residential,,,False,0.43248347497639283,0.8371104815864022,0.8172804532577904
10994190170,7461717251,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,46.109732526729694,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
10994493304,10994537105,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,22.41713859988507,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
10996777702,6180297958,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,92.31680917215192,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
11001047656,1381904910,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,159.27331130819798,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
11001060527,11001060526,0,2,6,3,0.008130081300813,0.0185873605947955,0.0140845070422535,86.29839471199246,Critical,34.73905401351805,residential,,,False,0.8899905571293674,0.9126534466477809,0.7096317280453258
11001065720,2224183024,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,12.443019687988222,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
11002608083,13347226823,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,390.4433786077871,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
11006844112,10028897999,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,110.86360133395704,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
11006961759,7290391067,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,146.8788556570653,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
11012060277,6505832556,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,7.729183085361798,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11012060278,4824686426,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,19.77842807810841,unclassified,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
11012070941,11012070946,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,88.17718558271028,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
11013374681,13043372724,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,625.6229646539114,residential,,,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
11024828508,9695716670,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,42.17810115865093,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
11027168698,7479630588,0,2,2,5,0.008130081300813,0.0037174721189591,0.0234741784037558,73.04060434372049,High,115.47473379067604,residential,,,False,0.8899905571293674,0.49055712936732765,0.8909348441926346
11027400303,11027400302,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,29.739478410493835,tertiary,,,True,0.43248347497639283,0.24173748819641172,0.35127478753541075
11029867128,7478155078,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,37.30023692160986,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
11030024306,13928795673,0,1,5,1,0.0,0.0148698884758364,0.0046948356807511,57.80925401322001,High,48.0625407926316,residential,,,False,0.43248347497639283,0.8371104815864022,0.35127478753541075
11031759567,2244731722,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,58.39187567675452,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
11031969821,9885034139,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,187.9944532057812,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
11033916351,12696050650,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,1268.0513210279344,primary,2.0,,True,0.43248347497639283,0.24173748819641172,0.5594900849858357
11121286748,11121286749,0,2,4,0,0.008130081300813,0.0111524163568773,0.0,68.42304060434373,High,47.03130009684124,residential,,,False,0.8899905571293674,0.7629839471199245,0.11520302171860246
11125103350,1808746149,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,28.36034195889412,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11149723638,11149723637,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,43.86727264005543,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
11155831174,247984863,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,32.92615361227942,tertiary,2.0,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
11169041185,9696585711,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,172.99000197318077,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
11173722869,11173722867,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,18.117401555967746,residential,,,False,0.43248347497639283,0.8371104815864022,0.8172804532577904
11176643974,12183448059,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,38.5623049862638,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
11182448718,3141475567,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,1370.3693600409415,tertiary,2.0,20.0,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
11235520041,11235520042,0,11,33,18,0.08130081300813,0.1189591078066914,0.0845070422535211,96.74220963172806,Critical,23.487194603536743,residential,,,False,0.9622285174693107,0.9745042492917847,0.9636449480642115
11235520042,11235520041,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,23.487194603536743,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
11235520044,11235520042,0,26,62,45,0.2032520325203252,0.2267657992565055,0.2112676056338028,98.69688385269122,Critical,129.47802680144005,residential,,,False,0.9867799811142587,0.9872521246458924,0.9867799811142587
11235520045,11235520044,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,32.060158084155255,residential,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
11235520055,11235520056,0,2,4,3,0.008130081300813,0.0111524163568773,0.0140845070422535,80.3116147308782,Critical,57.50091623931828,residential,,,False,0.8899905571293674,0.7629839471199245,0.7096317280453258
11235520061,11235520055,0,13,27,25,0.0975609756097561,0.0966542750929368,0.1173708920187793,96.97828139754486,Critical,94.76324121069918,residential,,,False,0.9707271010387157,0.9674220963172805,0.9726156751652503
11235520072,11235520075,0,3,7,4,0.016260162601626,0.0223048327137546,0.0187793427230046,90.28328611898017,Critical,54.62932324830065,residential,,,False,0.9244570349386213,0.9239848914069877,0.8172804532577904
11245714088,5292300571,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,122.21368417107742,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11259345552,11301462500,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,550.0696620561464,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
11265823308,11402776662,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,87.11290399812992,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
11301481489,2558406845,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,131.49639572468078,secondary,2.0,40.0,True,0.43248347497639283,0.6270066100094429,0.5594900849858357
11350295594,11350295595,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,70.20784726839629,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
11372752664,7450070000,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,97.21564440698886,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11381038735,11381038733,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,28.0413813755554,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
11383014055,12141951672,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,171.0030328335317,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
11383038919,11383462354,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,130.4976207575517,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
11385233257,6193989064,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,168.21176104255625,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11385460447,11385460446,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,38.428354718086894,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
11385524295,463681950,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,150.3282058248983,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11385559828,11385559821,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,45.54045663741088,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
11387370297,521157787,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,228.1719826610525,secondary,,,True,0.43248347497639283,0.24173748819641172,0.11520302171860246
11395723235,13249347760,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,11.562054734076336,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
11397522157,11397522158,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,98.5322663081951,residential,,,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
11397613409,2447924340,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,144.17839139897706,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
11397632762,11397646930,0,2,2,2,0.008130081300813,0.0037174721189591,0.0093896713615023,66.41170915958452,High,299.93211495407775,residential,,,False,0.8899905571293674,0.49055712936732765,0.5594900849858357
11399731835,11399731830,0,13,31,33,0.0975609756097561,0.1115241635687732,0.1549295774647887,97.23323890462702,Critical,161.96166886895338,residential,,,False,0.9707271010387157,0.9707271010387157,0.9787535410764873
11408879536,11408879537,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,65.06047387077764,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
11411501025,4950460617,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,740.1388108158251,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11411565870,7414033009,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,75.10395180909278,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
11411858114,7425452621,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,495.7454829983407,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
11414499616,7461904506,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,9.22922021991439,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
11419666780,11419666781,0,12,18,10,0.089430894308943,0.0631970260223048,0.0469483568075117,95.8356940509915,Critical,34.22270976288564,residential,,,False,0.9660056657223796,0.9551463644948064,0.949480642115203
11419933649,11419933650,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,79.56780201057272,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
11425473459,11425473460,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,27.106964764221622,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
11431558280,11431570036,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,32.50210360823091,residential,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
11431559323,11431558280,0,12,18,14,0.089430894308943,0.0631970260223048,0.0657276995305164,96.01510859301227,Critical,29.86148450856446,residential,,,False,0.9660056657223796,0.9551463644948064,0.9584513692162417
11431570036,7279291013,0,8,16,13,0.056910569105691,0.0557620817843866,0.0610328638497652,95.17469310670444,Critical,86.01750205329337,residential,,,False,0.9508970727101038,0.9508970727101038,0.9551463644948064
11434328347,12196580076,0,5,15,7,0.032520325203252,0.0520446096654275,0.0328638497652582,94.1643059490085,Critical,20.377207851092628,residential,,,False,0.9386213408876298,0.9480642115203022,0.9348441926345609
