u,v,key,accident_count,severity_score,total_casualties,risk_score,risk_level,road_length,highway,lanes,maxspeed,oneway
11414499616,7461904506,0,1,5,5,68.60245514636449,High,9.22922021991439,residential,nan,nan,False
10081408683,10091505352,0,1,3,0,44.68366383380548,Medium,24.09825582807112,residential,nan,nan,False
10312578422,567320461,0,1,1,3,41.1614730878187,Medium,180.0739728498003,tertiary,nan,nan,False
343601824,6194946707,0,1,1,1,33.9943342776204,Medium,107.0923631534382,residential,nan,nan,False
12157527446,493539082,0,0,0,0,0.0,Low,59.66180890618502,residential,nan,nan,False
1702636548,3874491301,0,0,0,0,0.0,Low,96.44013666395705,residential,nan,nan,False
12188089369,5319569131,0,1,1,0,29.272898961284238,Medium,91.0052352455761,tertiary,nan,nan,False
10994190170,7461717251,0,1,1,2,38.1586402266289,Medium,46.109732526729694,residential,nan,nan,False
9898893783,9187757834,0,2,4,4,82.46458923512749,Critical,41.23084621493045,residential,nan,nan,False
3168013826,3168013836,0,0,0,0,0.0,Low,32.67299849233941,residential,nan,nan,False
461539075,461539071,0,0,0,0,0.0,Low,55.487808730877646,residential,nan,nan,False
248525409,10289145755,0,1,1,0,29.272898961284238,Medium,212.3759002784845,primary,2.0,nan,True
12607435267,10060517343,0,1,1,1,33.9943342776204,Medium,67.89134209693366,secondary,nan,nan,True
4952656465,4952656466,0,0,0,0,0.0,Low,116.27598345103229,residential,nan,nan,False
1836940227,1836940202,0,1,1,3,41.1614730878187,Medium,168.34217990381592,residential,nan,nan,False
1573016493,2632232481,0,0,0,0,0.0,Low,51.31216876140087,residential,nan,nan,False
6901407749,248774377,0,0,0,0,0.0,Low,10.00547683861067,tertiary,nan,nan,False
3844927207,13118755131,0,1,3,3,56.57223796033995,High,515.1262987924368,tertiary,2.0,nan,True
12496073771,13095798078,0,1,3,1,49.405099150141645,Medium,81.79779896381518,residential,nan,nan,False
1621752281,1621752356,0,0,0,0,0.0,Low,155.64249950570942,residential,nan,nan,False
10129524861,597084152,0,1,3,1,49.405099150141645,Medium,299.46308614480563,primary,4.0,nan,True
443214347,6136711880,0,0,0,0,0.0,Low,27.311652731357725,tertiary,nan,nan,False
2244731055,2244731040,0,1,1,3,41.1614730878187,Medium,189.6730351950854,residential,nan,nan,False
4511497596,4511497594,0,0,0,0,0.0,Low,31.12665355263275,residential,nan,nan,False
3148620696,4475027221,0,0,0,0,0.0,Low,35.00602578567939,residential,nan,nan,False
2244851032,2244851014,0,1,1,1,33.9943342776204,Medium,72.98398890952649,residential,nan,nan,False
1289949428,1289949458,0,1,1,2,38.1586402266289,Medium,262.68636501345924,residential,nan,nan,False
2645311850,2645311881,0,0,0,0,0.0,Low,130.45959739336703,residential,nan,nan,False
3396968854,3396968859,0,0,0,0,0.0,Low,33.090202637588945,residential,nan,nan,False
6746631372,5295568654,0,1,1,2,38.1586402266289,Medium,58.35272015794431,residential,nan,nan,False
378714706,10951087533,0,1,1,0,29.272898961284238,Medium,352.40272307476295,primary,nan,nan,False
7462014210,11045618088,0,0,0,0,0.0,Low,202.29374887162444,residential,nan,nan,False
7467127515,9787663613,0,1,3,0,44.68366383380548,Medium,303.82217320011347,residential,nan,nan,False
10095028627,3448477074,0,1,1,4,43.31444759206799,Medium,115.30231667030546,residential,nan,nan,False
10079213846,10079173601,0,0,0,0,0.0,Low,15.039816765487595,secondary,nan,nan,False
6194605793,10845802271,0,0,0,0,0.0,Low,15.353277681388278,tertiary,nan,nan,False
10759061471,10035730238,0,0,0,0,0.0,Low,54.343907285581224,residential,nan,nan,False
4041189707,4041189546,0,1,5,1,57.80925401322001,High,52.91709448457816,residential,nan,nan,False
11913485759,11044471520,0,1,1,0,29.272898961284238,Medium,244.0901771308557,secondary,2.0,nan,True
7371583597,11266490612,0,1,5,4,67.12936732766761,High,34.29223308190934,residential,nan,nan,True
2991247480,2991247475,0,1,1,1,33.9943342776204,Medium,115.8782369958173,residential,nan,nan,False
4952439191,4948782268,0,1,3,3,56.57223796033995,High,203.4598797032837,residential,nan,nan,False
2246195752,2246195760,0,1,1,4,43.31444759206799,Medium,67.1568180125037,residential,nan,nan,False
292563598,11888184756,0,30,62,39,98.77242681775262,Critical,17.86430103110427,secondary,nan,nan,True
7414033014,7424885298,0,1,1,1,33.9943342776204,Medium,68.34803451195347,residential,nan,nan,False
308448881,959253530,0,1,3,0,44.68366383380548,Medium,186.049909328754,residential,nan,nan,False
11173722869,11173722867,0,1,5,4,67.12936732766761,High,18.117401555967746,residential,nan,nan,False
10072869277,7410530589,0,0,0,0,0.0,Low,20.189937106117647,residential,nan,nan,False
10091596936,3543182229,0,1,3,0,44.68366383380548,Medium,79.26260989442231,residential,nan,nan,False
459801182,459801181,0,0,0,0,0.0,Low,35.07550125872,residential,nan,nan,False
3148645692,3148645664,0,1,3,1,49.405099150141645,Medium,102.34731301140869,residential,nan,nan,False
11383038919,11383462354,0,1,5,2,61.97355996222852,High,130.4976207575517,residential,nan,nan,False
5966255503,5966255501,0,1,1,1,33.9943342776204,Medium,69.40531147917855,residential,nan,nan,False
9695761683,11385460446,0,1,1,0,29.272898961284238,Medium,25.3765020572717,unclassified,nan,nan,False
3396931074,3396931071,0,0,0,0,0.0,Low,30.832722367235597,residential,nan,nan,False
7200087620,463681740,0,0,0,0,0.0,Low,56.04209941792941,residential,nan,nan,False
6521861577,6521861579,0,0,0,0,0.0,Low,80.7803761254599,residential,nan,nan,False
1635307802,1635308092,0,1,1,0,29.272898961284238,Medium,97.27857558750348,residential,nan,nan,False
3149270161,3149270159,0,0,0,0,0.0,Low,60.63383514911795,residential,nan,nan,False
10839288578,10839288582,0,0,0,0,0.0,Low,94.61081394893398,living_street,nan,nan,False
10020519594,2248546167,0,1,1,0,29.272898961284238,Medium,59.51110197394308,residential,nan,nan,False
1557273147,1557273136,0,0,0,0,0.0,Low,117.91206820036993,residential,nan,nan,False
4918188102,1377861104,0,1,3,1,49.405099150141645,Medium,104.53576576509371,residential,nan,nan,False
1344698628,1911102922,0,1,1,1,33.9943342776204,Medium,51.6161260512307,residential,nan,nan,False
11849751725,11849664512,0,1,1,0,29.272898961284238,Medium,46.26653582752036,primary,2.0,nan,True
10206957249,2247837808,0,1,3,3,56.57223796033995,High,176.65872350801453,residential,nan,nan,False
2461372358,574364953,0,0,0,0,0.0,Low,137.7294541723673,tertiary,nan,nan,False
7287467675,249075498,0,1,5,5,68.60245514636449,High,181.40227872642893,tertiary,nan,nan,False
7425453148,7425453147,0,1,1,2,38.1586402266289,Medium,77.77820100458243,tertiary,2.0,nan,True
7404888046,7404888047,0,0,0,0,0.0,Low,77.85199335248237,residential,nan,nan,False
6536708552,10575940332,0,1,1,2,38.1586402266289,Medium,150.89629218002807,residential,nan,nan,False
1417443247,3168015473,0,0,0,0,0.0,Low,64.71142488208368,residential,nan,nan,False
272717139,3034593622,0,1,5,3,64.97639282341832,High,130.4691319597073,residential,nan,nan,False
699722357,2250391934,0,1,3,0,44.68366383380548,Medium,930.5509344150672,primary,3.0,80.0,True
10156676110,7436997275,0,0,0,0,0.0,Low,36.36897169026495,residential,nan,nan,False
1371947577,1371947767,0,0,0,0,0.0,Low,59.49249372680076,residential,nan,nan,False
2248441636,2248441609,0,0,0,0,0.0,Low,74.25719388821797,residential,nan,nan,False
11397522157,11397522158,0,1,5,3,64.97639282341832,High,98.5322663081951,residential,nan,nan,False
12075650279,4030004532,0,1,1,2,38.1586402266289,Medium,471.56987593604015,primary,2.0,nan,True
9682390113,9682390109,0,0,0,0,0.0,Low,142.12377099077958,residential,nan,nan,False
1512512233,1512512244,0,1,1,0,29.272898961284238,Medium,84.96797893774006,residential,nan,nan,False
14062115611,14062115609,0,0,0,0,0.0,Low,36.53850986469481,residential,nan,nan,False
12196931957,12196931958,0,2,2,3,69.41454202077432,High,30.5613833653714,residential,nan,nan,False
9778553750,9778553751,0,0,0,0,0.0,Low,99.5248274829113,residential,nan,nan,False
13251647885,13251647886,0,0,0,0,0.0,Low,36.062066544992035,residential,nan,nan,False
7208382379,7208382380,0,1,3,1,49.405099150141645,Medium,68.69775824860241,residential,nan,nan,False
1466669154,7465377011,0,1,5,3,64.97639282341832,High,36.07622357045196,tertiary,nan,nan,True
2228386535,2228386532,0,1,1,2,38.1586402266289,Medium,51.22434557830763,residential,nan,nan,False
4948727680,4948727688,0,1,1,1,33.9943342776204,Medium,48.27406127066367,residential,nan,nan,False
1529423101,1529422866,0,0,0,0,0.0,Low,36.31528695484682,residential,nan,nan,False
13949099612,5330505111,0,0,0,0,0.0,Low,35.55761960905773,residential,nan,nan,False
254661639,429231001,0,0,0,0,0.0,Low,9.747082508336327,residential,nan,nan,False
272710484,3038883036,0,0,0,0,0.0,Low,23.61553765871138,secondary,2,nan,False
4952686912,4952686910,0,1,1,0,29.272898961284238,Medium,85.73186368209628,residential,nan,nan,False
2248240629,7403958808,0,0,0,0,0.0,Low,21.41663960171823,residential,nan,nan,False
11021995712,1791639581,0,0,0,0,0.0,Low,86.90859351664163,residential,nan,nan,False
4316622788,4316622741,0,1,1,3,41.1614730878187,Medium,110.17638698288822,residential,nan,nan,False
1368117382,1103012303,0,1,1,1,33.9943342776204,Medium,831.6360155739694,residential,nan,nan,False
6085553806,514428762,0,0,0,0,0.0,Low,5.567449307502543,residential,nan,nan,False
13805505885,13805505884,0,0,0,0,0.0,Low,27.2592453111829,secondary,nan,nan,True
267217102,267217059,0,1,1,0,29.272898961284238,Medium,663.449752967844,secondary,nan,nan,True
1523171223,2223884601,0,0,0,0,0.0,Low,34.15144483543765,residential,nan,nan,False
4950361295,11411389726,0,0,0,0,0.0,Low,27.539569525702515,tertiary,nan,nan,False
9751486639,9751486640,0,0,0,0,0.0,Low,29.618821369492956,residential,nan,nan,False
6152844618,10097122302,0,1,1,4,43.31444759206799,Medium,62.459183996447166,residential,nan,nan,False
1521158019,1521157691,0,0,0,0,0.0,Low,93.2252304766403,residential,nan,nan,False
7377821387,13787730870,0,1,1,2,38.1586402266289,Medium,78.58209910049383,residential,2.0,nan,False
7410103980,7410103981,0,0,0,0,0.0,Low,47.28283906743174,residential,nan,nan,False
12993646207,12993645884,0,1,3,2,53.56940509915015,High,914.2541948404868,residential,nan,nan,False
2421938045,2421938078,0,0,0,0,0.0,Low,86.79866280663354,residential,nan,nan,False
1607547343,1607547391,0,0,0,0,0.0,Low,24.932614802789704,tertiary,nan,nan,False
11827253885,3530426108,0,1,3,0,44.68366383380548,Medium,550.7588555506574,tertiary,2.0,nan,False
1473225319,7478815555,0,0,0,0,0.0,Low,17.502321263909174,residential,nan,nan,False
2193998043,2193998070,0,1,1,2,38.1586402266289,Medium,178.40764431198045,residential,nan,nan,False
1371816440,1371816417,0,0,0,0,0.0,Low,84.11628988842267,residential,nan,nan,False
10039201679,7232607771,0,1,1,1,33.9943342776204,Medium,114.87793055763598,residential,nan,nan,False
2223841003,2223840999,0,0,0,0,0.0,Low,18.97886148640739,residential,nan,nan,False
1600051209,1600051184,0,1,3,1,49.405099150141645,Medium,96.85560559203476,residential,nan,nan,False
303975877,459820551,0,1,3,3,56.57223796033995,High,38.18298262149907,residential,nan,nan,False
7478128243,6137900203,0,0,0,0,0.0,Low,30.154526130841187,residential,nan,nan,False
3739201969,2408528591,0,1,3,2,53.56940509915015,High,383.32995127294765,trunk,3.0,80.0,True
7453283627,7453283620,0,0,0,0,0.0,Low,24.106189544822886,residential,nan,nan,False
10185449299,4950818802,0,0,0,0,0.0,Low,30.615107489140645,residential,nan,nan,False
1600082690,1600082894,0,1,3,1,49.405099150141645,Medium,135.81872848961112,residential,nan,nan,False
308461043,362471357,0,1,1,4,43.31444759206799,Medium,164.0392368773857,residential,nan,nan,False
9187817115,2248439866,0,1,5,1,57.80925401322001,High,60.11413516099847,residential,nan,nan,False
13811792564,13811792565,0,1,1,2,38.1586402266289,Medium,105.43234764088928,residential,nan,nan,False
7461683781,2421937664,0,0,0,0,0.0,Low,105.58303301632823,residential,nan,nan,False
4041189639,4041189551,0,3,5,2,81.65250236071766,Critical,88.27859799756693,residential,nan,nan,False
954914656,1851131603,0,0,0,0,0.0,Low,77.77129333208387,residential,nan,nan,False
2460558612,324663052,0,0,0,0,0.0,Low,14.21070364077819,tertiary,2,nan,False
7428733994,2633816047,0,1,1,1,33.9943342776204,Medium,111.37103474027948,residential,nan,nan,False
7291205388,3034560386,0,0,0,0,0.0,Low,10.408086241666412,residential,nan,nan,False
7298937170,12154153170,0,1,1,0,29.272898961284238,Medium,139.2556213155084,residential,nan,nan,False
461755418,461754769,0,0,0,0,0.0,Low,32.69466075595439,residential,nan,nan,False
13253659984,1569057474,0,0,0,0,0.0,Low,96.99237109841108,residential,nan,nan,False
10696439828,1633904751,0,0,0,0,0.0,Low,13.08403699320963,tertiary,nan,nan,False
3544504226,3544504243,0,0,0,0,0.0,Low,108.62134726050456,residential,nan,nan,False
6131957097,6336079253,0,0,0,0,0.0,Low,5.361900556700788,residential,nan,nan,False
4833570264,493493935,0,0,0,0,0.0,Low,41.75734799091903,residential,nan,nan,False
1388142626,1569206963,0,0,0,0,0.0,Low,47.64866432247703,residential,nan,nan,False
7435569314,7435569315,0,0,0,0,0.0,Low,57.46089613552153,residential,nan,nan,False
10044159705,10044159707,0,1,3,4,58.72521246458924,High,34.82870910178772,residential,nan,nan,False
2645311211,1344698949,0,0,0,0,0.0,Low,31.769937242884524,residential,nan,nan,False
1377687513,13304505627,0,1,3,1,49.405099150141645,Medium,198.4584460027768,residential,nan,nan,False
11812221695,6620856859,0,1,1,0,29.272898961284238,Medium,120.88949010152726,tertiary,nan,nan,True
2194023363,2460219172,0,0,0,0,0.0,Low,39.34959661666316,secondary,nan,nan,True
10081327929,442107254,0,1,1,1,33.9943342776204,Medium,96.36123433214064,residential,nan,nan,False
5122352207,442437927,0,0,0,0,0.0,Low,115.56438146132908,residential,nan,nan,False
10994493304,10994537105,0,1,5,5,68.60245514636449,High,22.41713859988507,residential,nan,nan,False
11259345552,11301462500,0,1,3,1,49.405099150141645,Medium,550.0696620561464,residential,nan,nan,False
1328155432,12107761071,0,1,3,4,58.72521246458924,High,227.59045026243908,tertiary,nan,25.0,True
7383827873,7383827869,0,0,0,0,0.0,Low,57.98087182528017,residential,nan,nan,False
599226465,13633589983,0,0,0,0,0.0,Low,41.5108015882356,residential,nan,nan,False
4950714180,4950714179,0,1,3,1,49.405099150141645,Medium,69.99437814213776,residential,nan,nan,False
2247888259,2247888260,0,0,0,0,0.0,Low,32.12795535052163,residential,nan,nan,False
9190540930,2227928220,0,0,0,0,0.0,Low,6.46491207353499,residential,nan,nan,False
12778073198,1553702832,0,0,0,0,0.0,Low,123.23249242039472,tertiary,nan,nan,False
529359463,529359461,0,1,1,1,33.9943342776204,Medium,40.79330750722558,tertiary,nan,nan,False
1594231450,7485457356,0,0,0,0,0.0,Low,6.08155315087591,secondary,nan,nan,False
10060858514,7414183824,0,0,0,0,0.0,Low,25.974021843865675,residential,nan,nan,False
2248663660,2248663634,0,0,0,0,0.0,Low,34.72656375566344,residential,nan,nan,False
7088469651,7088469654,0,1,1,2,38.1586402266289,Medium,52.29272827910553,living_street,nan,nan,False
2250290109,7486031678,0,0,0,0,0.0,Low,22.075947887642904,residential,nan,nan,False
10188079336,10188079337,0,0,0,0,0.0,Low,40.90591755782755,residential,nan,nan,False
13152351488,11001480352,0,0,0,0,0.0,Low,64.41609871368895,residential,nan,nan,False
412944373,412944366,0,1,1,4,43.31444759206799,Medium,113.8953148234382,residential,nan,nan,False
1317118609,1500590866,0,1,3,3,56.57223796033995,High,149.31826971233727,residential,nan,nan,False
3038860964,3038860963,0,1,5,3,64.97639282341832,High,81.00527229878125,residential,nan,nan,False
7457688478,2421937645,0,0,0,0,0.0,Low,32.023572365098715,residential,nan,nan,False
1560168993,687332600,0,1,3,1,49.405099150141645,Medium,281.4807233434183,primary_link,nan,nan,True
1590866160,1590866173,0,0,0,0,0.0,Low,58.1381334937619,residential,nan,nan,False
2459531185,2459531186,0,0,0,0,0.0,Low,56.24279087647842,residential,2,nan,False
7262939753,2246659846,0,0,0,0,0.0,Low,8.210009041971384,residential,nan,nan,False
2287929079,3157717992,0,0,0,0,0.0,Low,43.24713347106839,residential,nan,nan,False
249585508,3533173819,0,1,3,1,49.405099150141645,Medium,46.28309752906007,primary,nan,nan,True
12951130515,12951130518,0,1,1,5,44.78753541076488,Medium,154.4838666239946,secondary,nan,nan,True
1585277175,10028790273,0,0,0,0,0.0,Low,38.32176911514835,residential,nan,nan,False
6144053881,11027490877,0,0,0,0,0.0,Low,206.581955746109,residential,nan,nan,False
3868683842,7405622380,0,1,3,0,44.68366383380548,Medium,230.33618447256964,residential,nan,nan,False
10020592861,11387060352,0,0,0,0,0.0,Low,46.62227433925195,residential,nan,nan,False
1702636549,11380911894,0,1,1,0,29.272898961284238,Medium,72.59253655664558,tertiary,2.0,nan,False
3529754130,10112912548,0,0,0,0,0.0,Low,42.23622161076054,residential,nan,nan,False
11033916351,12696050650,0,1,1,2,38.1586402266289,Medium,1268.0513210279344,primary,2.0,nan,True
2250290094,2250290093,0,0,0,0,0.0,Low,47.698429172841315,residential,nan,nan,False
11001060527,11001060526,0,2,6,3,86.29839471199246,Critical,34.73905401351805,residential,nan,nan,False
10088671129,1326252991,0,0,0,0,0.0,Low,116.82164275316734,tertiary,nan,nan,False
2645199856,2645199863,0,0,0,0,0.0,Low,111.75568811309995,residential,nan,nan,False
7279291138,9605401075,0,29,49,46,98.65911237016051,Critical,343.7730175854575,residential,nan,nan,False
2250057681,2250057704,0,1,1,5,44.78753541076488,Medium,118.44350365238242,residential,nan,nan,False
4122305358,4120105463,0,0,0,0,0.0,Low,96.41335899609486,tertiary,nan,nan,False
1835530529,10001010497,0,1,5,2,61.97355996222852,High,159.00832003496194,tertiary,3.0,nan,False
2460540731,6350719585,0,0,0,0,0.0,Low,79.74498953505113,residential,nan,nan,False
13787816805,7456061754,1,0,0,0,0.0,Low,182.31001775635985,"['residential', 'unclassified']",nan,nan,False
6142941167,6142942186,0,0,0,0,0.0,Low,27.992949847939375,residential,nan,nan,False
1305577009,1748486107,0,1,1,2,38.1586402266289,Medium,255.3764698151545,tertiary,2.0,25.0,False
4197704733,309600801,0,1,5,3,64.97639282341832,High,182.09150788440843,residential,nan,nan,False
7298937635,1817571248,0,1,1,4,43.31444759206799,Medium,833.0478641254219,secondary,2.0,nan,False
10803713420,10803713418,0,1,3,2,53.56940509915015,High,186.5676794930361,residential,nan,nan,False
3527330574,3527330575,0,0,0,0,0.0,Low,2.995607969723137,residential,nan,nan,False
6194008055,3148667924,0,1,1,0,29.272898961284238,Medium,263.1648621813797,residential,nan,nan,False
4590824609,4590824601,0,0,0,0,0.0,Low,61.2705171345286,residential,nan,nan,False
11397613409,2447924340,0,1,3,0,44.68366383380548,Medium,144.17839139897706,residential,nan,nan,False
4696742612,4696742610,0,1,1,0,29.272898961284238,Medium,170.8733463956092,tertiary,2.0,50.0,True
668464960,668464963,0,0,0,0,0.0,Low,31.45939558140077,residential,nan,nan,False
1594859739,10041232505,0,0,0,0,0.0,Low,31.766671407585168,residential,nan,nan,False
3034559759,3034559760,0,0,0,0,0.0,Low,49.222450349503795,residential,nan,nan,False
1141995265,10079434837,0,1,1,2,38.1586402266289,Medium,319.3416601752927,secondary,nan,nan,False
3125527744,3125527743,0,0,0,0,0.0,Low,11.626658114901398,residential,nan,nan,False
2221301229,1383042636,0,0,0,0,0.0,Low,53.87412600967739,residential,nan,nan,False
3034670015,3034670014,0,1,3,2,53.56940509915015,High,123.4346792132075,residential,nan,nan,False
11584397727,11584397731,0,1,1,0,29.272898961284238,Medium,259.128722917354,unclassified,2.0,nan,True
14078048020,1625434047,0,0,0,0,0.0,Low,3.4223693566169957,residential,nan,nan,False
7377821479,7377821468,0,1,1,1,33.9943342776204,Medium,35.42990567428815,residential,nan,nan,False
7278999899,11009669030,0,0,0,0,0.0,Low,31.767465241295696,residential,nan,nan,False
3874463730,3874463731,0,1,1,0,29.272898961284238,Medium,111.8844811922178,residential,nan,nan,False
429415724,10011007458,0,0,0,0,0.0,Low,136.05220040791414,tertiary,nan,nan,False
1485692883,9611955609,0,1,1,2,38.1586402266289,Medium,267.6166524189374,tertiary,nan,nan,False
2407764624,2407764625,0,0,0,0,0.0,Low,147.7697282724912,residential,nan,nan,False
10091259585,1837297500,0,0,0,0,0.0,Low,245.26322775681683,residential,nan,nan,False
7208384018,7208384015,0,1,1,5,44.78753541076488,Medium,62.40088402810601,residential,nan,nan,False
1118407824,2419063907,0,1,3,4,58.72521246458924,High,734.5748580641673,tertiary,nan,nan,False
9192403445,1473775642,0,1,1,1,33.9943342776204,Medium,74.81113020897041,residential,nan,nan,False
443614282,443614281,0,0,0,0,0.0,Low,26.425758868350265,residential,nan,nan,False
12078798115,1094079327,0,1,1,2,38.1586402266289,Medium,255.979942045574,primary,2.0,nan,True
1532648899,1532648931,0,1,1,1,33.9943342776204,Medium,87.00058547762715,residential,nan,nan,False
7462766543,3039021491,0,0,0,0,0.0,Low,14.668349490303113,residential,nan,nan,False
11006844112,10028897999,0,1,3,3,56.57223796033995,High,110.86360133395704,residential,nan,nan,False
2124789523,7373953366,0,1,1,1,33.9943342776204,Medium,416.4268067099863,residential,nan,nan,False
2224557025,1575576909,0,1,1,0,29.272898961284238,Medium,61.16810510506775,residential,nan,nan,False
4316656901,2558406873,0,0,0,0,0.0,Low,24.292762124509913,residential,nan,nan,False
2999494951,1434179296,0,1,5,1,57.80925401322001,High,566.9966987187488,secondary,2.0,nan,True
678585732,1469644102,0,1,1,2,38.1586402266289,Medium,173.77331034030064,residential,nan,nan,False
7456578975,7456578972,0,0,0,0,0.0,Low,33.09861698193098,residential,nan,nan,False
1551518396,1551518400,0,1,3,3,56.57223796033995,High,103.6452069723546,residential,nan,nan,False
10208898834,7404163567,0,0,0,0,0.0,Low,53.36805155575686,residential,nan,nan,False
10095039119,7484941156,0,1,1,0,29.272898961284238,Medium,336.715261773584,residential,nan,nan,False
1635323075,1635323240,0,1,5,5,68.60245514636449,High,137.26036671661404,residential,nan,nan,False
1339408134,1500714744,0,0,0,0,0.0,Low,11.843683009613375,residential,nan,nan,False
255558053,5251893721,0,0,0,0,0.0,Low,27.740827324599174,tertiary,nan,nan,True
7437297653,5329138849,0,0,0,0,0.0,Low,13.212323749233603,residential,nan,nan,False
4119616071,11399579389,0,0,0,0,0.0,Low,45.680715703256304,residential,nan,nan,False
1557411344,1557400898,0,0,0,0,0.0,Low,19.418099293225765,residential,nan,nan,False
582591619,582591609,0,0,0,0,0.0,Low,43.96816579237151,residential,nan,nan,False
1467501718,1467501556,0,0,0,0,0.0,Low,52.58028690504259,residential,nan,nan,False
3161255817,10081528410,0,0,0,0,0.0,Low,20.906722596858767,residential,nan,nan,False
2246324475,2246324473,0,0,0,0,0.0,Low,33.452961767016376,primary,2,nan,False
2641942716,2641942716,1,1,3,1,49.405099150141645,Medium,334.3335396512261,residential,nan,nan,False
6168142205,3902518302,0,0,0,0,0.0,Low,14.462333720128495,residential,nan,nan,False
11409277469,7193518951,0,0,0,0,0.0,Low,106.4074467304915,residential,nan,nan,False
10206957249,10206957230,0,3,3,3,76.25118035882909,Critical,623.5566027338074,residential,nan,nan,False
10146991201,6182777085,0,0,0,0,0.0,Low,18.792022443024205,residential,nan,nan,False
1575576729,1575576667,0,1,1,2,38.1586402266289,Medium,110.28390479305934,residential,nan,nan,False
7305383393,12165336146,0,9,15,9,95.02360717658168,Critical,45.61826972227277,tertiary,nan,nan,True
247974066,247974064,0,1,1,2,38.1586402266289,Medium,277.627915542417,trunk,2.0,nan,True
599226644,599226647,0,1,1,0,29.272898961284238,Medium,246.75386873065767,residential,nan,nan,False
7438052176,1851132654,0,1,3,1,49.405099150141645,Medium,113.10859367761662,tertiary,nan,nan,False
1533670697,308184450,0,0,0,0,0.0,Low,40.283196323935755,residential,nan,nan,False
11486387657,3732415824,0,14,32,19,97.21435316336166,Critical,29.18983014850822,trunk_link,nan,nan,True
2246324552,2246324657,0,0,0,0,0.0,Low,134.7396629142418,residential,nan,nan,False
2447924355,11397572353,0,0,0,0,0.0,Low,33.300773599235605,residential,nan,nan,False
6131958368,11015231003,0,0,0,0,0.0,Low,77.6405782236893,residential,nan,nan,False
12198631273,9620224879,0,0,0,0,0.0,Low,33.111943962162,residential,nan,nan,False
1635308232,1635308238,0,0,0,0,0.0,Low,54.51993614891807,residential,nan,nan,False
6518287650,2595568571,0,0,0,0,0.0,Low,47.871223487114975,residential,nan,nan,False
11442761252,7461546663,0,0,0,0,0.0,Low,33.858340953541756,residential,nan,nan,False
10041276389,10041276390,0,0,0,0,0.0,Low,38.616896968845914,residential,nan,nan,False
3820268557,3820268556,0,1,1,0,29.272898961284238,Medium,120.63035238685644,secondary,2.0,nan,True
631605756,2268179644,0,0,0,0,0.0,Low,17.206256844874996,residential,nan,nan,False
7378174454,11173370128,0,0,0,0,0.0,Low,92.05406010124217,residential,nan,nan,False
5725763100,5330659893,0,0,0,0,0.0,Low,5.83394916143969,tertiary,nan,nan,False
13469794665,13469794651,0,0,0,0,0.0,Low,56.096649868842576,residential,nan,nan,False
6528782933,1273685499,0,0,0,0,0.0,Low,40.22965885704804,secondary,2,nan,False
1473871936,7432244844,0,0,0,0,0.0,Low,30.551526023881408,residential,nan,nan,False
442068313,2406994130,0,0,0,0,0.0,Low,130.8890696112738,residential,nan,nan,False
6142443308,3868635236,0,0,0,0,0.0,Low,29.797400691912113,residential,nan,nan,False
7396736280,6403451401,0,7,21,9,95.09915014164308,Critical,181.8394097360206,residential,nan,nan,False
274570292,4824673767,0,0,0,0,0.0,Low,13.613767779684833,tertiary,2,nan,False
1512330948,1512331056,0,0,0,0,0.0,Low,37.509397533701026,living_street,nan,nan,False
5330646119,5330646113,0,0,0,0,0.0,Low,76.3702053885164,residential,nan,nan,False
2248440129,2248439983,0,0,0,0,0.0,Low,200.4153927801202,residential,nan,nan,False
2245034401,2245034471,0,1,3,0,44.68366383380548,Medium,168.4331583919276,residential,nan,nan,False
7345511207,11436858454,0,8,16,17,95.30689329556184,Critical,488.9160774125254,residential,nan,nan,False
9184322725,960247311,0,0,0,0,0.0,Low,120.56646150018133,residential,nan,nan,False
12155317788,10058014734,0,0,0,0,0.0,Low,201.8117603855843,residential,nan,nan,False
7462101986,11294837803,0,2,4,4,82.46458923512749,Critical,9.46795217005127,residential,nan,nan,False
10038653653,10038653651,0,0,0,0,0.0,Low,24.62413034795828,residential,nan,nan,False
6141560787,7485669329,0,0,0,0,0.0,Low,16.69046275774796,secondary,nan,nan,False
12768091256,12768091262,0,0,0,0,0.0,Low,12.801807140641754,residential,nan,nan,False
11919250252,7290333271,0,1,1,1,33.9943342776204,Medium,99.00546418376288,tertiary,1.0,nan,True
7287505911,609006762,0,1,3,3,56.57223796033995,High,76.57450971787574,tertiary,nan,nan,False
7291452500,1148858402,0,1,3,1,49.405099150141645,Medium,157.10743527476902,residential,nan,nan,False
4952686972,4952686978,0,0,0,0,0.0,Low,23.447115898342304,residential,nan,nan,False
1557118000,1557118271,0,0,0,0,0.0,Low,61.97229191016698,residential,nan,nan,False
7466608374,7466608371,0,0,0,0,0.0,Low,71.50431071793128,residential,nan,nan,False
1186777885,7263153533,0,0,0,0,0.0,Low,27.452435286110454,tertiary,2,nan,False
10089423959,503261059,0,0,0,0,0.0,Low,22.875128159386357,residential,nan,nan,False
1370777563,11121209128,0,0,0,0,0.0,Low,33.14755450039548,residential,nan,nan,False
1462127063,1808746136,0,0,0,0,0.0,Low,47.92343023846292,residential,nan,nan,False
3149435091,11433602411,0,0,0,0,0.0,Low,61.61692042036664,residential,nan,nan,False
1990620107,1990620146,0,0,0,0,0.0,Low,40.79994852107083,tertiary,nan,nan,False
